1	2015	11	25	9.322110088	3.578902241
1	2015	11	26	8.847416132	1.798288257
1	2015	11	27	9.163941828	2.285362427
1	2015	11	28	8.372134664	0.820637208
1	2015	11	29	7.578595001	0.493669612
1	2015	11	30	8.689056035	-0.326241768
1	2015	12	1	11.68801493	6.145316414
1	2015	12	2	11.05820544	5.985639378
1	2015	12	3	13.41679507	8.689056035
1	2015	12	4	11.84535977	8.530629325
1	2015	12	5	10.90063908	8.213570711
1	2015	12	6	12.78862438	8.213570711
1	2015	12	7	11.21572492	9.480217058
1	2015	12	8	15.14222396	8.847416132
1	2015	12	9	13.10277017	9.480217058
1	2015	12	10	11.21572492	8.689056035
1	2015	12	11	9.954183443	7.578595001
1	2015	12	12	8.689056035	7.101569353
1	2015	12	13	10.11205845	7.578595001
1	2015	12	14	9.163941828	4.865304466
1	2015	12	15	7.896229538	3.901142368
1	2015	12	16	7.419664328	4.865304466
1	2015	12	17	7.101569353	3.578902241
1	2015	12	18	9.796252417	5.185877833
1	2015	12	19	9.163941828	5.506063372
1	2015	12	20	9.005710952	6.783153735
1	2015	12	21	7.896229538	5.506063372
1	2015	12	22	8.054936118	5.185877833
1	2015	12	23	7.578595001	4.704868768
1	2015	12	24	6.942402311	4.865304466
1	2015	12	25	6.783153735	4.383692143
1	2015	12	26	6.623822242	3.578902241
1	2015	12	27	5.985639378	4.383692143
1	2015	12	28	6.464406451	3.740077312
1	2015	12	29	6.783153735	3.578902241
1	2015	12	30	5.825872464	0.820637208
1	2015	12	31	5.346018368	-0.326241768
1	2016	1	1	6.942402311	0.493669612
1	2016	1	2	6.464406451	0.329975415
1	2016	1	3	5.666014266	0.329975415
1	2016	1	4	4.062098881	2.933072139
1	2016	1	5	6.145316414	3.417615675
1	2016	1	6	11.37319879	5.825872464
1	2016	1	7	9.480217058	3.740077312
1	2016	1	8	9.638264061	5.346018368
1	2016	1	9	8.847416132	3.094702117
1	2016	1	10	9.638264061	4.222948319
1	2016	1	11	9.163941828	3.417615675
1	2016	1	12	10.74302453	7.101569353
1	2016	1	13	12.47434753	8.054936118
1	2016	1	14	10.74302453	5.666014266
1	2016	1	15	10.26987876	2.933072139
1	2016	1	16	14.0445228	6.942402311
1	2016	1	17	11.68801493	8.213570711
1	2016	1	18	12.78862438	8.213570711
1	2016	1	19	11.21572492	7.737449618
1	2016	1	20	11.37319879	6.783153735
1	2016	1	21	10.42764567	8.213570711
1	2016	1	22	13.88762796	10.26987876
1	2016	1	23	13.73070923	7.419664328
1	2016	1	24	11.05820544	6.942402311
1	2016	1	25	13.10277017	5.185877833
1	2016	1	26	14.51507665	9.638264061
1	2016	1	27	15.14222396	12.00266416
1	2016	1	28	13.57376536	10.11205845
1	2016	1	29	11.05820544	7.578595001
1	2016	1	30	11.05820544	6.145316414
1	2016	1	31	10.42764567	5.666014266
1	2016	2	1	9.322110088	5.346018368
1	2016	2	2	10.26987876	5.506063372
1	2016	2	3	11.53062837	5.985639378
1	2016	2	4	9.954183443	6.942402311
1	2016	2	5	13.41679507	8.530629325
1	2016	2	6	12.1599294	7.260656235
1	2016	2	7	10.58536049	4.544331809
1	2016	2	8	14.82868294	6.304904973
1	2016	2	9	15.29897314	5.346018368
1	2016	2	10	14.98546098	8.689056035
1	2016	2	11	14.82868294	9.005710952
1	2016	2	12	15.14222396	10.74302453
1	2016	2	13	15.45570977	8.847416132
1	2016	2	14	12.78862438	8.213570711
1	2016	2	15	12.78862438	10.90063908
1	2016	2	16	13.10277017	9.954183443
1	2016	2	17	12.94571302	9.005710952
1	2016	2	18	12.94571302	8.530629325
1	2016	2	19	12.94571302	8.054936118
1	2016	2	20	12.00266416	6.464406451
1	2016	2	21	13.41679507	4.062098881
1	2016	2	22	11.68801493	7.419664328
1	2016	2	23	12.47434753	2.933072139
1	2016	2	24	13.41679507	8.054936118
1	2016	2	25	13.41679507	6.145316414
1	2016	2	26	14.51507665	7.737449618
1	2016	2	27	15.29897314	9.163941828
1	2016	2	28	16.86598209	9.480217058
1	2016	2	29	12.94571302	7.578595001
1	2016	3	1	12.94571302	7.896229538
1	2016	3	2	13.41679507	7.578595001
1	2016	3	3	14.35824589	9.796252417
1	2016	3	4	16.23924872	8.689056035
1	2016	3	5	17.64940821	9.322110088
1	2016	3	6	14.98546098	8.689056035
1	2016	3	7	11.53062837	6.783153735
1	2016	3	8	12.47434753	6.464406451
