RainGage	2015	10	7	17	30	0.508
RainGage	2015	10	7	18	0	0.254
RainGage	2015	10	7	18	15	0.508
RainGage	2015	10	7	18	30	0.762
RainGage	2015	10	7	18	45	0.508
RainGage	2015	10	7	19	15	0.762
RainGage	2015	10	7	19	30	0.508
RainGage	2015	10	7	19	45	0.254
RainGage	2015	10	7	20	0	0.254
RainGage	2015	10	7	20	15	0.254
RainGage	2015	10	7	20	30	0.508
RainGage	2015	10	7	20	45	0.254
RainGage	2015	10	7	21	30	0.254
RainGage	2015	10	7	22	0	0.254
RainGage	2015	10	7	22	15	0.254
RainGage	2015	10	7	22	30	0.254
RainGage	2015	10	7	23	30	0.254
RainGage	2015	10	8	6	45	0.254
RainGage	2015	10	10	16	45	0.508
RainGage	2015	10	10	17	0	0.762
RainGage	2015	10	10	17	15	0.508
RainGage	2015	10	10	17	30	1.016
RainGage	2015	10	10	17	45	2.794
RainGage	2015	10	10	18	0	3.048
RainGage	2015	10	10	18	15	0.508
RainGage	2015	10	10	18	30	0.762
RainGage	2015	10	10	18	45	1.524
RainGage	2015	10	10	19	0	1.524
RainGage	2015	10	10	19	15	0.254
RainGage	2015	10	10	19	30	0.254
RainGage	2015	10	10	19	45	0.508
RainGage	2015	10	10	20	30	0.254
RainGage	2015	10	10	20	45	0.508
RainGage	2015	10	10	21	15	1.016
RainGage	2015	10	10	21	30	2.032
RainGage	2015	10	11	4	30	0.254
RainGage	2015	10	11	4	45	0.254
RainGage	2015	10	12	20	15	0.254
RainGage	2015	10	13	3	0	0.254
RainGage	2015	10	13	3	15	0.254
RainGage	2015	10	13	9	30	0.254
RainGage	2015	10	13	10	45	0.254
RainGage	2015	10	18	1	15	0.254
RainGage	2015	10	18	1	45	0.762
RainGage	2015	10	18	2	0	0.254
RainGage	2015	10	18	2	15	0.254
RainGage	2015	10	18	11	15	0.254
RainGage	2015	10	18	17	30	0.254
RainGage	2015	10	19	9	45	0.254
RainGage	2015	10	20	23	0	0.254
RainGage	2015	10	26	0	30	0.254
RainGage	2015	10	26	1	30	0.254
RainGage	2015	10	26	3	0	0.254
RainGage	2015	10	26	3	45	0.254
RainGage	2015	10	26	4	0	0.762
RainGage	2015	10	26	4	15	0.508
RainGage	2015	10	26	4	30	0.254
RainGage	2015	10	26	4	45	0.508
RainGage	2015	10	26	5	0	0.254
RainGage	2015	10	26	5	15	0.254
RainGage	2015	10	26	5	30	0.762
RainGage	2015	10	26	5	45	0.508
RainGage	2015	10	26	6	15	0.254
RainGage	2015	10	26	12	0	0.254
RainGage	2015	10	26	12	45	0.254
RainGage	2015	10	26	13	0	0.254
RainGage	2015	10	26	13	45	0.254
RainGage	2015	10	26	14	0	0.254
RainGage	2015	10	26	14	30	0.254
RainGage	2015	10	26	15	0	0.254
RainGage	2015	10	26	16	30	0.254
RainGage	2015	10	26	17	30	0.254
RainGage	2015	10	28	16	0	0.254
RainGage	2015	10	28	17	15	0.254
RainGage	2015	10	28	17	30	0.254
RainGage	2015	10	28	20	15	0.254
RainGage	2015	10	28	20	45	0.508
RainGage	2015	10	28	21	0	0.508
RainGage	2015	10	28	21	15	1.016
RainGage	2015	10	28	21	45	0.254
RainGage	2015	10	28	22	30	1.27
RainGage	2015	10	29	4	0	0.254
RainGage	2015	10	29	5	30	0.254
RainGage	2015	10	29	5	45	0.254
RainGage	2015	10	29	6	0	0.254
RainGage	2015	10	29	6	15	0.254
RainGage	2015	10	29	10	0	0.254
RainGage	2015	10	30	9	45	0.508
RainGage	2015	10	30	10	0	0.508
RainGage	2015	10	30	10	15	0.254
RainGage	2015	10	30	10	45	0.254
RainGage	2015	10	30	13	0	0.254
RainGage	2015	10	30	14	15	0.254
RainGage	2015	10	30	20	30	2.286
RainGage	2015	10	30	20	45	1.524
RainGage	2015	10	31	4	15	0.254
RainGage	2015	10	31	5	0	0.254
RainGage	2015	10	31	5	15	0.254
RainGage	2015	10	31	5	30	0.254
RainGage	2015	10	31	6	0	0.254
RainGage	2015	10	31	6	15	0.254
RainGage	2015	10	31	6	30	0.508
RainGage	2015	10	31	6	45	0.762
RainGage	2015	10	31	7	0	0.762
RainGage	2015	10	31	7	30	0.508
RainGage	2015	10	31	7	45	0.254
RainGage	2015	10	31	8	0	0.254
RainGage	2015	10	31	8	15	1.016
RainGage	2015	10	31	8	30	0.254
RainGage	2015	10	31	8	45	0.762
RainGage	2015	10	31	9	15	0.254
RainGage	2015	10	31	10	45	0.254
RainGage	2015	10	31	13	30	0.254
RainGage	2015	10	31	13	45	0.508
RainGage	2015	10	31	14	0	0.508
RainGage	2015	10	31	14	45	0.254
RainGage	2015	10	31	15	30	0.254
RainGage	2015	10	31	15	45	0.254
RainGage	2015	10	31	16	45	1.27
RainGage	2015	10	31	17	0	0.254
RainGage	2015	10	31	17	30	0.254
RainGage	2015	10	31	17	45	0.254
RainGage	2015	11	1	6	45	0.762
RainGage	2015	11	1	7	0	0.254
RainGage	2015	11	1	7	15	1.27
RainGage	2015	11	1	7	30	0.254
RainGage	2015	11	1	7	45	0.762
RainGage	2015	11	1	8	0	0.254
RainGage	2015	11	1	11	15	0.254
RainGage	2015	11	1	11	30	0.254
RainGage	2015	11	1	15	45	0.254
RainGage	2015	11	1	18	45	1.27
RainGage	2015	11	1	19	0	1.016
RainGage	2015	11	1	19	15	0.254
RainGage	2015	11	1	19	30	0.254
RainGage	2015	11	1	19	45	0.762
RainGage	2015	11	1	20	0	0.508
RainGage	2015	11	1	23	0	0.254
RainGage	2015	11	2	9	0	1.016
RainGage	2015	11	2	9	15	1.016
RainGage	2015	11	2	9	30	0.254
RainGage	2015	11	2	11	15	0.254
RainGage	2015	11	2	11	30	0.508
RainGage	2015	11	2	11	45	0.508
RainGage	2015	11	2	15	0	1.778
RainGage	2015	11	2	15	15	0.254
RainGage	2015	11	2	16	15	1.524
RainGage	2015	11	3	8	30	0.254
RainGage	2015	11	3	16	15	0.254
RainGage	2015	11	5	8	45	0.254
RainGage	2015	11	5	11	30	0.254
RainGage	2015	11	5	11	45	0.254
RainGage	2015	11	5	16	0	0.254
RainGage	2015	11	5	16	15	0.508
RainGage	2015	11	5	18	0	0.762
RainGage	2015	11	5	18	15	0.762
RainGage	2015	11	5	18	30	0.508
RainGage	2015	11	5	18	45	0.254
RainGage	2015	11	5	19	0	0.508
RainGage	2015	11	5	19	30	0.254
RainGage	2015	11	6	15	30	0.254
RainGage	2015	11	6	15	45	0.254
RainGage	2015	11	6	16	0	0.254
RainGage	2015	11	6	17	15	0.254
RainGage	2015	11	7	16	15	0.254
RainGage	2015	11	7	17	30	0.254
RainGage	2015	11	7	18	45	0.762
RainGage	2015	11	7	19	0	0.762
RainGage	2015	11	7	19	15	0.254
RainGage	2015	11	7	19	30	0.508
RainGage	2015	11	7	19	45	0.254
RainGage	2015	11	7	20	0	0.762
RainGage	2015	11	7	20	15	0.254
RainGage	2015	11	7	20	30	0.508
RainGage	2015	11	7	20	45	0.762
RainGage	2015	11	7	21	0	0.254
RainGage	2015	11	7	21	15	0.508
RainGage	2015	11	7	21	45	0.254
RainGage	2015	11	7	22	0	1.016
RainGage	2015	11	7	22	15	0.762
RainGage	2015	11	7	22	30	0.254
RainGage	2015	11	7	22	45	0.254
RainGage	2015	11	7	23	0	0.254
RainGage	2015	11	7	23	45	0.254
RainGage	2015	11	8	0	45	0.254
RainGage	2015	11	8	1	0	0.508
RainGage	2015	11	8	1	15	0.508
RainGage	2015	11	8	1	30	1.016
RainGage	2015	11	8	1	45	1.016
RainGage	2015	11	8	2	0	1.016
RainGage	2015	11	8	2	15	1.524
RainGage	2015	11	8	2	30	2.794
RainGage	2015	11	8	2	45	2.032
RainGage	2015	11	8	3	0	1.27
RainGage	2015	11	8	3	15	0.762
RainGage	2015	11	8	3	30	0.508
RainGage	2015	11	8	3	45	0.254
RainGage	2015	11	8	4	0	0.254
RainGage	2015	11	8	4	15	0.254
RainGage	2015	11	8	4	30	0.254
RainGage	2015	11	8	5	0	0.254
RainGage	2015	11	8	5	30	0.254
RainGage	2015	11	8	6	0	0.254
RainGage	2015	11	8	6	30	0.254
RainGage	2015	11	8	6	45	0.254
RainGage	2015	11	8	7	0	0.254
RainGage	2015	11	8	7	15	0.254
RainGage	2015	11	8	7	30	0.508
RainGage	2015	11	8	7	45	0.254
RainGage	2015	11	8	8	0	0.254
RainGage	2015	11	8	8	30	0.254
RainGage	2015	11	8	8	45	0.508
RainGage	2015	11	8	9	0	0.508
RainGage	2015	11	8	9	15	0.254
RainGage	2015	11	8	14	30	0.254
RainGage	2015	11	8	20	0	0.254
RainGage	2015	11	8	20	15	0.508
RainGage	2015	11	8	20	45	0.508
RainGage	2015	11	9	6	30	0.508
RainGage	2015	11	9	6	45	0.508
RainGage	2015	11	9	7	0	0.254
RainGage	2015	11	9	7	45	0.254
RainGage	2015	11	9	13	45	0.254
RainGage	2015	11	9	14	0	0.508
RainGage	2015	11	9	14	30	0.508
RainGage	2015	11	9	14	45	0.254
RainGage	2015	11	9	15	0	0.254
RainGage	2015	11	9	18	0	0.254
RainGage	2015	11	9	18	30	0.508
RainGage	2015	11	9	19	0	0.254
RainGage	2015	11	11	7	15	0.254
RainGage	2015	11	11	7	30	0.762
RainGage	2015	11	11	7	45	1.524
RainGage	2015	11	11	8	0	2.032
RainGage	2015	11	11	8	15	2.54
RainGage	2015	11	11	8	30	1.016
RainGage	2015	11	11	8	45	1.016
RainGage	2015	11	11	9	0	0.508
RainGage	2015	11	11	9	15	0.508
RainGage	2015	11	11	9	30	0.508
RainGage	2015	11	11	10	0	0.254
RainGage	2015	11	11	17	30	0.254
RainGage	2015	11	13	2	30	0.254
RainGage	2015	11	13	4	0	0.254
RainGage	2015	11	13	12	30	0.508
RainGage	2015	11	13	12	45	0.254
RainGage	2015	11	13	17	45	0.254
RainGage	2015	11	13	18	0	0.508
RainGage	2015	11	13	18	15	1.016
RainGage	2015	11	13	18	30	0.508
RainGage	2015	11	13	18	45	0.254
RainGage	2015	11	13	19	0	0.508
RainGage	2015	11	13	19	15	0.508
RainGage	2015	11	13	19	30	0.508
RainGage	2015	11	13	20	0	0.254
RainGage	2015	11	13	23	45	0.254
RainGage	2015	11	14	0	0	0.254
RainGage	2015	11	14	0	30	0.254
RainGage	2015	11	14	1	45	0.254
RainGage	2015	11	14	4	15	0.254
RainGage	2015	11	14	5	0	0.254
RainGage	2015	11	14	5	30	0.254
RainGage	2015	11	14	6	45	0.254
RainGage	2015	11	14	7	30	0.254
RainGage	2015	11	14	8	15	0.254
RainGage	2015	11	14	8	30	0.254
RainGage	2015	11	14	9	0	0.254
RainGage	2015	11	14	9	15	0.508
RainGage	2015	11	14	9	30	0.762
RainGage	2015	11	14	9	45	1.016
RainGage	2015	11	14	10	0	0.508
RainGage	2015	11	14	10	15	1.27
RainGage	2015	11	14	10	30	0.508
RainGage	2015	11	14	10	45	1.016
RainGage	2015	11	14	11	0	1.27
RainGage	2015	11	14	11	15	1.27
RainGage	2015	11	14	11	30	1.016
RainGage	2015	11	14	11	45	0.508
RainGage	2015	11	14	12	0	0.762
RainGage	2015	11	14	12	15	0.508
RainGage	2015	11	14	12	30	0.762
RainGage	2015	11	14	12	45	0.508
RainGage	2015	11	14	13	0	0.762
RainGage	2015	11	14	13	15	0.762
RainGage	2015	11	14	13	30	0.508
RainGage	2015	11	14	13	45	0.254
RainGage	2015	11	14	14	0	0.508
RainGage	2015	11	14	14	15	0.762
RainGage	2015	11	14	14	30	0.254
RainGage	2015	11	14	15	0	0.254
RainGage	2015	11	14	15	15	0.254
RainGage	2015	11	14	15	30	0.508
RainGage	2015	11	14	16	0	0.254
RainGage	2015	11	14	16	15	0.508
RainGage	2015	11	14	17	30	0.254
RainGage	2015	11	14	17	45	0.254
RainGage	2015	11	14	18	0	0.254
RainGage	2015	11	14	18	15	0.254
RainGage	2015	11	14	18	30	0.254
RainGage	2015	11	14	19	15	0.254
RainGage	2015	11	14	19	45	0.254
RainGage	2015	11	14	20	0	0.254
RainGage	2015	11	14	20	15	0.254
RainGage	2015	11	14	22	0	0.254
RainGage	2015	11	14	22	15	0.254
RainGage	2015	11	14	22	30	0.254
RainGage	2015	11	14	22	45	0.508
RainGage	2015	11	14	23	0	0.762
RainGage	2015	11	14	23	15	0.508
RainGage	2015	11	14	23	30	1.016
RainGage	2015	11	14	23	45	0.762
RainGage	2015	11	15	0	0	0.762
RainGage	2015	11	15	0	15	0.508
RainGage	2015	11	15	0	30	0.508
RainGage	2015	11	15	0	45	1.016
RainGage	2015	11	15	1	0	0.508
RainGage	2015	11	15	1	15	0.508
RainGage	2015	11	15	1	30	0.508
RainGage	2015	11	15	1	45	0.508
RainGage	2015	11	15	2	0	0.762
RainGage	2015	11	15	2	15	0.508
RainGage	2015	11	15	2	45	0.508
RainGage	2015	11	15	3	0	0.508
RainGage	2015	11	15	3	15	0.762
RainGage	2015	11	15	3	30	0.508
RainGage	2015	11	15	3	45	0.762
RainGage	2015	11	15	4	0	0.508
RainGage	2015	11	15	4	30	0.508
RainGage	2015	11	15	4	45	0.762
RainGage	2015	11	15	5	0	0.508
RainGage	2015	11	15	5	15	0.254
RainGage	2015	11	15	5	30	0.508
RainGage	2015	11	15	5	45	0.762
RainGage	2015	11	15	6	0	0.508
RainGage	2015	11	15	6	15	1.016
RainGage	2015	11	15	6	30	0.508
RainGage	2015	11	15	6	45	0.508
RainGage	2015	11	15	7	0	1.016
RainGage	2015	11	15	7	15	1.016
RainGage	2015	11	15	7	30	0.762
RainGage	2015	11	15	7	45	0.254
RainGage	2015	11	15	8	0	0.508
RainGage	2015	11	15	8	15	0.508
RainGage	2015	11	15	8	30	0.508
RainGage	2015	11	15	8	45	0.254
RainGage	2015	11	15	9	0	0.254
RainGage	2015	11	15	9	15	0.762
RainGage	2015	11	15	9	30	0.508
RainGage	2015	11	15	9	45	0.762
RainGage	2015	11	15	10	0	0.254
RainGage	2015	11	15	10	15	0.508
RainGage	2015	11	15	10	30	0.254
RainGage	2015	11	15	10	45	0.508
RainGage	2015	11	15	11	0	0.508
RainGage	2015	11	15	11	15	0.508
RainGage	2015	11	15	11	30	0.508
RainGage	2015	11	15	11	45	0.254
RainGage	2015	11	15	12	0	0.508
RainGage	2015	11	15	12	30	0.254
RainGage	2015	11	15	12	45	0.254
RainGage	2015	11	15	13	0	0.508
RainGage	2015	11	15	13	30	0.254
RainGage	2015	11	15	13	45	0.254
RainGage	2015	11	15	14	15	0.254
RainGage	2015	11	16	21	0	0.254
RainGage	2015	11	16	22	30	0.254
RainGage	2015	11	17	3	30	0.254
RainGage	2015	11	17	3	45	0.508
RainGage	2015	11	17	4	0	0.254
RainGage	2015	11	17	4	15	0.254
RainGage	2015	11	17	4	30	0.254
RainGage	2015	11	17	4	45	0.254
RainGage	2015	11	17	5	15	0.254
RainGage	2015	11	17	11	0	0.254
RainGage	2015	11	17	12	30	0.254
RainGage	2015	11	17	13	45	0.254
RainGage	2015	11	17	14	0	0.254
RainGage	2015	11	17	14	30	0.254
RainGage	2015	11	17	18	0	0.254
RainGage	2015	11	17	18	15	0.254
RainGage	2015	11	17	18	45	0.254
RainGage	2015	11	17	19	0	0.254
RainGage	2015	11	17	19	45	0.254
RainGage	2015	11	17	20	15	0.254
RainGage	2015	11	17	20	30	0.254
RainGage	2015	11	17	21	0	0.254
RainGage	2015	11	17	22	0	0.254
RainGage	2015	11	17	22	15	7.62
RainGage	2015	11	17	22	30	3.302
RainGage	2015	11	17	22	45	0.508
RainGage	2015	11	17	23	0	0.508
RainGage	2015	11	17	23	15	0.254
RainGage	2015	11	18	0	0	0.254
RainGage	2015	11	18	0	30	0.254
RainGage	2015	11	19	5	15	0.254
RainGage	2015	11	19	6	30	0.254
RainGage	2015	11	19	6	45	0.508
RainGage	2015	11	19	7	0	0.254
RainGage	2015	11	19	7	30	0.254
RainGage	2015	11	19	8	0	0.254
RainGage	2015	11	19	8	30	0.254
RainGage	2015	11	19	9	0	0.762
RainGage	2015	11	19	9	15	0.762
RainGage	2015	11	19	9	30	1.016
RainGage	2015	11	19	9	45	0.254
RainGage	2015	11	19	10	0	0.508
RainGage	2015	11	19	10	45	0.254
RainGage	2015	11	19	11	45	0.254
RainGage	2015	11	24	0	15	0.254
RainGage	2015	11	24	0	45	0.254
RainGage	2015	11	24	1	15	0.254
RainGage	2015	11	24	1	45	0.254
RainGage	2015	11	24	2	0	0.254
RainGage	2015	11	24	2	15	0.254
RainGage	2015	11	24	3	0	0.254
RainGage	2015	11	24	4	0	0.254
RainGage	2015	11	24	4	15	0.508
RainGage	2015	11	24	4	30	0.508
RainGage	2015	11	24	4	45	0.254
RainGage	2015	11	24	5	0	0.762
RainGage	2015	11	24	5	15	0.508
RainGage	2015	11	24	5	30	0.508
RainGage	2015	11	24	6	0	0.254
RainGage	2015	11	24	6	15	0.254
RainGage	2015	11	24	6	30	0.508
RainGage	2015	11	24	6	45	0.254
RainGage	2015	11	24	7	0	0.254
RainGage	2015	11	24	7	30	0.254
RainGage	2015	11	24	8	45	0.254
RainGage	2015	11	24	10	15	0.254
RainGage	2015	11	24	11	0	0.254
RainGage	2015	11	24	11	30	0.254
RainGage	2015	11	24	12	15	0.254
RainGage	2015	11	24	12	30	0.254
RainGage	2015	11	24	12	45	0.254
RainGage	2015	11	24	13	15	0.508
RainGage	2015	11	24	13	30	0.254
RainGage	2015	11	24	13	45	0.508
RainGage	2015	11	24	14	0	0.254
RainGage	2015	11	24	14	45	0.254
RainGage	2015	11	30	19	30	0.508
RainGage	2015	12	2	2	30	0.254
RainGage	2015	12	2	3	0	0.254
RainGage	2015	12	2	3	15	0.254
RainGage	2015	12	2	3	45	0.254
RainGage	2015	12	2	4	0	0.254
RainGage	2015	12	2	4	15	0.254
RainGage	2015	12	2	4	30	0.254
RainGage	2015	12	2	4	45	0.508
RainGage	2015	12	2	5	0	0.508
RainGage	2015	12	2	5	15	0.254
RainGage	2015	12	2	5	30	0.254
RainGage	2015	12	2	5	45	0.508
RainGage	2015	12	2	6	0	0.254
RainGage	2015	12	2	6	15	0.254
RainGage	2015	12	2	6	30	0.254
RainGage	2015	12	2	7	0	0.254
RainGage	2015	12	2	8	45	0.254
RainGage	2015	12	3	7	15	0.508
RainGage	2015	12	3	7	45	0.254
RainGage	2015	12	3	8	15	1.016
RainGage	2015	12	3	8	30	0.762
RainGage	2015	12	3	8	45	0.762
RainGage	2015	12	3	9	0	0.762
RainGage	2015	12	3	9	15	0.762
RainGage	2015	12	3	9	30	1.27
RainGage	2015	12	3	9	45	1.016
RainGage	2015	12	3	10	0	1.27
RainGage	2015	12	3	10	15	1.016
RainGage	2015	12	3	10	30	1.016
RainGage	2015	12	3	10	45	1.27
RainGage	2015	12	3	11	0	0.762
RainGage	2015	12	3	11	15	0.508
RainGage	2015	12	3	11	30	0.762
RainGage	2015	12	3	11	45	0.508
RainGage	2015	12	3	12	45	0.254
RainGage	2015	12	3	13	15	0.254
RainGage	2015	12	3	14	0	0.508
RainGage	2015	12	3	14	15	0.508
RainGage	2015	12	3	14	30	0.508
RainGage	2015	12	3	14	45	0.508
RainGage	2015	12	3	15	0	0.508
RainGage	2015	12	3	15	15	0.508
RainGage	2015	12	3	15	30	0.254
RainGage	2015	12	3	15	45	0.508
RainGage	2015	12	3	16	0	0.508
RainGage	2015	12	3	16	15	0.254
RainGage	2015	12	3	17	15	0.254
RainGage	2015	12	3	17	45	0.254
RainGage	2015	12	3	18	0	0.254
RainGage	2015	12	3	19	0	0.254
RainGage	2015	12	3	19	45	0.254
RainGage	2015	12	3	20	0	0.254
RainGage	2015	12	3	23	15	0.254
RainGage	2015	12	3	23	45	0.508
RainGage	2015	12	4	0	15	0.508
RainGage	2015	12	4	0	45	0.254
RainGage	2015	12	4	1	0	0.254
RainGage	2015	12	4	1	15	0.508
RainGage	2015	12	4	1	30	0.254
RainGage	2015	12	4	2	0	0.508
RainGage	2015	12	4	2	15	0.254
RainGage	2015	12	4	7	15	0.254
RainGage	2015	12	4	7	45	0.254
RainGage	2015	12	4	12	45	0.254
RainGage	2015	12	5	17	30	0.254
RainGage	2015	12	5	17	45	0.254
RainGage	2015	12	5	18	0	0.254
RainGage	2015	12	5	18	15	0.254
RainGage	2015	12	5	18	30	0.508
RainGage	2015	12	5	18	45	0.254
RainGage	2015	12	5	19	0	0.762
RainGage	2015	12	5	19	15	0.254
RainGage	2015	12	5	19	30	0.254
RainGage	2015	12	5	19	45	0.254
RainGage	2015	12	5	20	0	0.254
RainGage	2015	12	5	20	15	0.254
RainGage	2015	12	5	20	30	0.762
RainGage	2015	12	5	20	45	0.762
RainGage	2015	12	5	21	0	1.016
RainGage	2015	12	5	21	15	1.016
RainGage	2015	12	5	21	30	0.762
RainGage	2015	12	5	21	45	0.762
RainGage	2015	12	5	22	0	1.016
RainGage	2015	12	5	22	15	0.508
RainGage	2015	12	5	22	30	0.508
RainGage	2015	12	5	22	45	0.508
RainGage	2015	12	5	23	0	0.762
RainGage	2015	12	5	23	15	0.508
RainGage	2015	12	5	23	30	0.508
RainGage	2015	12	5	23	45	0.508
RainGage	2015	12	6	0	0	0.254
RainGage	2015	12	6	0	30	0.254
RainGage	2015	12	6	0	45	0.254
RainGage	2015	12	6	1	0	0.254
RainGage	2015	12	6	1	15	0.508
RainGage	2015	12	6	1	30	0.254
RainGage	2015	12	6	1	45	0.508
RainGage	2015	12	6	2	0	0.508
RainGage	2015	12	6	2	15	0.254
RainGage	2015	12	6	2	30	0.254
RainGage	2015	12	6	2	45	0.254
RainGage	2015	12	6	3	0	0.762
RainGage	2015	12	6	3	15	0.508
RainGage	2015	12	6	3	30	0.762
RainGage	2015	12	6	3	45	0.254
RainGage	2015	12	6	4	0	0.762
